trial,target_g,time_s,raw,voltage
16,200,1.689,38425,1.9349
16,200,1.740,40121,2.0203
16,200,1.791,39177,1.9727
16,200,1.842,40457,2.0372
16,200,1.894,38425,1.9349
16,200,1.945,38793,1.9534
16,200,1.996,38921,1.9599
16,200,2.047,37945,1.9107
16,200,2.099,39577,1.9929
16,200,2.150,37465,1.8865
16,200,2.201,39609,1.9945
16,200,2.252,39145,1.9711
16,200,2.303,40921,2.0606
16,200,2.354,40377,2.0332
16,200,2.405,39305,1.9792
16,200,2.456,40137,2.0211
16,200,2.508,41130,2.0711
16,200,2.559,39225,1.9752
16,200,2.610,41258,2.0775
16,200,2.661,41194,2.0743
16,200,2.712,42138,2.1218
16,200,2.763,41658,2.0977
16,200,2.814,43738,2.2024
16,200,2.865,44154,2.2234
16,200,2.917,42250,2.1275
16,200,2.968,42106,2.1202
17,200,0.000,42090,2.1194
17,200,0.051,41930,2.1114
17,200,0.102,41210,2.0751
17,200,0.153,41402,2.0848
17,200,0.204,41610,2.0953
17,200,0.255,40841,2.0565
17,200,0.307,40793,2.0541
17,200,0.358,41658,2.0977
17,200,0.409,40777,2.0533
17,200,0.461,42010,2.1154
17,200,0.512,40873,2.0582
17,200,0.563,42714,2.1509
17,200,0.614,40649,2.0469
17,200,0.666,39225,1.9752
17,200,0.722,40761,2.0525
17,200,0.774,40745,2.0517
17,200,0.825,41578,2.0937
17,200,0.876,42186,2.1243
17,200,0.928,44170,2.2242
17,200,0.979,44618,2.2467
17,200,1.030,44298,2.2306
17,200,1.081,43994,2.2153
17,200,1.133,44202,2.2258
17,200,1.184,44458,2.2387
17,200,1.235,45515,2.2919
17,200,1.286,44394,2.2354
17,200,1.338,44378,2.2346
17,200,1.389,45067,2.2693
17,200,1.440,44842,2.2580
17,200,1.491,43546,2.1927
17,200,1.543,43786,2.2048
17,200,1.594,44138,2.2226
17,200,1.645,43098,2.1702
17,200,1.696,44138,2.2226
17,200,1.748,42826,2.1565
17,200,1.799,44266,2.2290
17,200,1.850,42954,2.1629
17,200,1.901,41562,2.0928
17,200,1.953,42938,2.1621
17,200,2.004,41082,2.0687
17,200,2.055,42778,2.1541
17,200,2.106,41946,2.1122
17,200,2.158,43450,2.1879
17,200,2.209,43466,2.1887
17,200,2.260,44058,2.2185
17,200,2.311,42762,2.1533
17,200,2.363,42634,2.1468
17,200,2.414,43962,2.2137
17,200,2.465,44058,2.2185
17,200,2.516,42986,2.1646
17,200,2.568,44474,2.2395
17,200,2.619,44314,2.2314
17,200,2.670,45115,2.2718
17,200,2.721,44298,2.2306
17,200,2.772,44074,2.2193
17,200,2.823,45147,2.2734
17,200,2.874,43610,2.1960
17,200,2.925,43402,2.1855
17,200,2.977,43210,2.1758
18,200,0.000,47195,2.3765
18,200,0.052,47051,2.3692
18,200,0.103,46091,2.3209
18,200,0.154,45659,2.2991
18,200,0.205,46987,2.3660
18,200,0.256,46523,2.3427
18,200,0.307,46683,2.3507
18,200,0.358,46987,2.3660
18,200,0.410,46667,2.3499
18,200,0.461,46539,2.3435
18,200,0.512,46043,2.3185
18,200,0.563,46491,2.3410
18,200,0.614,46507,2.3418
18,200,0.665,46299,2.3314
18,200,0.716,45339,2.2830
18,200,0.767,46411,2.3370
18,200,0.819,46747,2.3539
18,200,0.870,46331,2.3330
18,200,0.921,47115,2.3725
18,200,0.972,47035,2.3684
18,200,1.024,47819,2.4079
18,200,1.075,46011,2.3169
18,200,1.126,47787,2.4063
18,200,1.177,46859,2.3596
18,200,1.229,46827,2.3580
18,200,1.280,46523,2.3427
18,200,1.331,45627,2.2975
18,200,1.382,46267,2.3298
18,200,1.434,47243,2.3789
18,200,1.485,45915,2.3120
18,200,1.536,46747,2.3539
18,200,1.587,46795,2.3564
18,200,1.639,46555,2.3443
18,200,1.690,47323,2.3829
18,200,1.741,46283,2.3306
18,200,1.792,46379,2.3354
18,200,1.844,48011,2.4176
18,200,1.895,47835,2.4087
18,200,1.946,46283,2.3306
18,200,1.997,47979,2.4160
18,200,2.048,46859,2.3596
18,200,2.099,47771,2.4055
18,200,2.150,47291,2.3813
18,200,2.201,46651,2.3491
18,200,2.252,47803,2.4071
18,200,2.303,47211,2.3773
18,200,2.354,48219,2.4281
18,200,2.406,46699,2.3515
18,200,2.457,46923,2.3628
18,200,2.508,47355,2.3846
18,200,2.559,46091,2.3209
18,200,2.611,47307,2.3821
18,200,2.662,47179,2.3757
18,200,2.713,47243,2.3789
18,200,2.764,45723,2.3024
18,200,2.816,46651,2.3491
18,200,2.867,45835,2.3080
18,200,2.918,46187,2.3257
18,200,2.969,46427,2.3378
19,250,0.001,55229,2.7810
19,250,0.052,56509,2.8455
19,250,0.103,55485,2.7939
19,250,0.154,55821,2.8109
19,250,0.205,56477,2.8439
19,250,0.256,56365,2.8382
19,250,0.308,55901,2.8149
19,250,0.359,55629,2.8012
19,250,0.410,56365,2.8382
19,250,0.461,56413,2.8407
19,250,0.513,56077,2.8237
19,250,0.564,55597,2.7996
19,250,0.615,55325,2.7859
19,250,0.666,55101,2.7746
19,250,0.718,56333,2.8366
19,250,0.769,56749,2.8576
19,250,0.820,55613,2.8004
19,250,0.871,55469,2.7931
19,250,0.923,56797,2.8600
19,250,0.974,55245,2.7818
19,250,1.025,55789,2.8092
19,250,1.076,55501,2.7947
19,250,1.127,55581,2.7988
19,250,1.178,55869,2.8133
19,250,1.229,55709,2.8052
19,250,1.280,56573,2.8487
19,250,1.331,56589,2.8495
19,250,1.382,56749,2.8576
19,250,1.433,55133,2.7762
19,250,1.484,56733,2.8568
19,250,1.536,56541,2.8471
19,250,1.587,56733,2.8568
19,250,1.638,55453,2.7923
19,250,1.689,56045,2.8221
19,250,1.741,56061,2.8229
19,250,1.792,55373,2.7883
19,250,1.843,55197,2.7794
19,250,1.895,56813,2.8608
19,250,1.946,56861,2.8632
19,250,1.997,56781,2.8592
19,250,2.048,55885,2.8141
19,250,2.099,56637,2.8519
19,250,2.151,56125,2.8262
19,250,2.202,55789,2.8092
19,250,2.253,56093,2.8246
19,250,2.304,56541,2.8471
19,250,2.355,55373,2.7883
19,250,2.406,55949,2.8173
19,250,2.457,55517,2.7955
19,250,2.509,56333,2.8366
19,250,2.560,55661,2.8028
19,250,2.611,56733,2.8568
19,250,2.662,55789,2.8092
19,250,2.713,56237,2.8318
19,250,2.764,56637,2.8519
19,250,2.815,55709,2.8052
19,250,2.866,55133,2.7762
19,250,2.918,56301,2.8350
19,250,2.969,55517,2.7955
20,250,0.001,54925,2.7657
20,250,0.052,54525,2.7456
20,250,0.104,54845,2.7617
20,250,0.155,54733,2.7561
20,250,0.206,54973,2.7682
20,250,0.257,54957,2.7673
20,250,0.309,54077,2.7230
20,250,0.360,54189,2.7287
20,250,0.411,53261,2.6819
20,250,0.462,54717,2.7553
20,250,0.514,54989,2.7690
20,250,0.565,53597,2.6989
20,250,0.616,54461,2.7424
20,250,0.667,54637,2.7512
20,250,0.719,54797,2.7593
20,250,0.770,53901,2.7142
20,250,0.821,53469,2.6924
20,250,0.872,53709,2.7045
20,250,0.924,53389,2.6884
20,250,0.975,53469,2.6924
20,250,1.026,54541,2.7464
20,250,1.078,54173,2.7279
20,250,1.129,54349,2.7367
20,250,1.180,54109,2.7246
20,250,1.231,55069,2.7730
20,250,1.282,54285,2.7335
20,250,1.334,55069,2.7730
20,250,1.385,53261,2.6819
20,250,1.436,55533,2.7964
20,250,1.487,53581,2.6981
20,250,1.539,55197,2.7794
20,250,1.590,54589,2.7488
20,250,1.641,53981,2.7182
20,250,1.692,53693,2.7037
20,250,1.744,55165,2.7778
20,250,1.795,53709,2.7045
20,250,1.846,55069,2.7730
20,250,1.897,55389,2.7891
20,250,1.949,53901,2.7142
20,250,2.000,55405,2.7899
20,250,2.051,53965,2.7174
20,250,2.102,55757,2.8076
20,250,2.153,54189,2.7287
20,250,2.205,55085,2.7738
20,250,2.256,55501,2.7947
20,250,2.307,54973,2.7682
20,250,2.358,55613,2.8004
20,250,2.410,55085,2.7738
20,250,2.461,55645,2.8020
20,250,2.512,55677,2.8036
20,250,2.563,54829,2.7609
20,250,2.614,55149,2.7770
20,250,2.665,55053,2.7722
20,250,2.716,55325,2.7859
20,250,2.767,54317,2.7351
20,250,2.819,54717,2.7553
20,250,2.870,54765,2.7577
20,250,2.921,53613,2.6997
20,250,2.972,53917,2.7150
21,250,0.000,53533,2.6956
21,250,0.051,53485,2.6932
21,250,0.102,54861,2.7625
21,250,0.154,53901,2.7142
21,250,0.205,53789,2.7085
21,250,0.256,53597,2.6989
21,250,0.307,54285,2.7335
21,250,0.359,53869,2.7126
21,250,0.410,54717,2.7553
21,250,0.461,54125,2.7255
21,250,0.512,53485,2.6932
21,250,0.564,53997,2.7190
21,250,0.615,53533,2.6956
21,250,0.666,53869,2.7126
21,250,0.717,53773,2.7077
21,250,0.768,54525,2.7456
21,250,0.819,54477,2.7432
21,250,0.870,54541,2.7464
21,250,0.922,53581,2.6981
21,250,0.973,53100,2.6738
21,250,1.024,54221,2.7303
21,250,1.075,54173,2.7279
21,250,1.127,53485,2.6932
21,250,1.178,54461,2.7424
21,250,1.229,54669,2.7528
21,250,1.280,53821,2.7101
21,250,1.331,54205,2.7295
21,250,1.382,54205,2.7295
21,250,1.433,53725,2.7053
21,250,1.484,53821,2.7101
21,250,1.536,55069,2.7730
21,250,1.587,54253,2.7319
21,250,1.638,54477,2.7432
21,250,1.689,53453,2.6916
21,250,1.741,55101,2.7746
21,250,1.792,54973,2.7682
21,250,1.843,54557,2.7472
21,250,1.894,53421,2.6900
21,250,1.946,54125,2.7255
21,250,1.997,54077,2.7230
21,250,2.048,53837,2.7109
21,250,2.099,54621,2.7504
21,250,2.151,54221,2.7303
21,250,2.202,53453,2.6916
21,250,2.253,54541,2.7464
21,250,2.304,53645,2.7013
21,250,2.356,54877,2.7633
21,250,2.407,54429,2.7408
21,250,2.458,55149,2.7770
21,250,2.509,54477,2.7432
21,250,2.561,53469,2.6924
21,250,2.612,53581,2.6981
21,250,2.663,54301,2.7343
21,250,2.714,54637,2.7512
21,250,2.766,54589,2.7488
21,250,2.817,53581,2.6981
21,250,2.868,54205,2.7295
21,250,2.919,55165,2.7778
21,250,2.971,54589,2.7488
22,300,0.000,57309,2.8858
22,300,0.051,58126,2.9269
22,300,0.103,57998,2.9205
22,300,0.154,56893,2.8648
22,300,0.205,57918,2.9164
22,300,0.256,56733,2.8568
22,300,0.307,57374,2.8891
22,300,0.358,57918,2.9164
22,300,0.409,57181,2.8793
22,300,0.461,57422,2.8915
22,300,0.512,57886,2.9148
22,300,0.563,58142,2.9277
22,300,0.615,56861,2.8632
22,300,0.666,57069,2.8737
22,300,0.717,57341,2.8874
22,300,0.768,57053,2.8729
22,300,0.820,57598,2.9003
22,300,0.871,56477,2.8439
22,300,0.922,56637,2.8519
22,300,0.973,56669,2.8536
22,300,1.025,57838,2.9124
22,300,1.076,56637,2.8519
22,300,1.127,58062,2.9237
22,300,1.178,56445,2.8423
22,300,1.230,57902,2.9156
22,300,1.281,56701,2.8552
22,300,1.332,56493,2.8447
22,300,1.383,57710,2.9060
22,300,1.435,57037,2.8721
22,300,1.486,56941,2.8673
22,300,1.537,56589,2.8495
22,300,1.588,56381,2.8391
22,300,1.640,57406,2.8907
22,300,1.691,56493,2.8447
22,300,1.742,57742,2.9076
22,300,1.793,57341,2.8874
22,300,1.845,56941,2.8673
22,300,1.896,57277,2.8842
22,300,1.947,56605,2.8503
22,300,1.998,58142,2.9277
22,300,2.050,58014,2.9213
22,300,2.101,57822,2.9116
22,300,2.152,58062,2.9237
22,300,2.203,58206,2.9309
22,300,2.255,56717,2.8560
22,300,2.306,58046,2.9229
22,300,2.357,57694,2.9052
22,300,2.408,56909,2.8656
22,300,2.460,58142,2.9277
22,300,2.511,57886,2.9148
22,300,2.562,58110,2.9261
22,300,2.613,57630,2.9019
22,300,2.664,57518,2.8963
22,300,2.715,57822,2.9116
22,300,2.766,57710,2.9060
22,300,2.817,56637,2.8519
22,300,2.869,57341,2.8874
22,300,2.920,57341,2.8874
22,300,2.971,57149,2.8777
23,300,0.000,56813,2.8608
23,300,0.051,57325,2.8866
23,300,0.102,55533,2.7964
23,300,0.154,55709,2.8052
23,300,0.205,56253,2.8326
23,300,0.256,56221,2.8310
23,300,0.307,56429,2.8415
23,300,0.359,57181,2.8793
23,300,0.410,57325,2.8866
23,300,0.461,56509,2.8455
23,300,0.512,56349,2.8374
23,300,0.564,55613,2.8004
23,300,0.615,56909,2.8656
23,300,0.666,56605,2.8503
23,300,0.717,57341,2.8874
23,300,0.769,56493,2.8447
23,300,0.820,57133,2.8769
23,300,0.871,57181,2.8793
23,300,0.922,57085,2.8745
23,300,0.974,57341,2.8874
23,300,1.025,57133,2.8769
23,300,1.076,56605,2.8503
23,300,1.128,57774,2.9092
23,300,1.179,57774,2.9092
23,300,1.230,57374,2.8891
23,300,1.281,57630,2.9019
23,300,1.332,57710,2.9060
23,300,1.384,57325,2.8866
23,300,1.435,56797,2.8600
23,300,1.486,57742,2.9076
23,300,1.537,57341,2.8874
23,300,1.588,57341,2.8874
23,300,1.639,57806,2.9108
23,300,1.690,57518,2.8963
23,300,1.741,57374,2.8891
23,300,1.793,56733,2.8568
23,300,1.844,57630,2.9019
23,300,1.895,56493,2.8447
23,300,1.946,57037,2.8721
23,300,1.998,56973,2.8689
23,300,2.049,57502,2.8955
23,300,2.100,56333,2.8366
23,300,2.151,57534,2.8971
23,300,2.202,56221,2.8310
23,300,2.253,56637,2.8519
23,300,2.304,56733,2.8568
23,300,2.355,57646,2.9028
23,300,2.407,57630,2.9019
23,300,2.458,57341,2.8874
23,300,2.509,56781,2.8592
23,300,2.560,56397,2.8399
23,300,2.612,57325,2.8866
23,300,2.663,57614,2.9011
23,300,2.714,57149,2.8777
23,300,2.765,57598,2.9003
23,300,2.817,56221,2.8310
23,300,2.868,57790,2.9100
23,300,2.919,56797,2.8600
23,300,2.970,57886,2.9148
24,300,0.000,57165,2.8785
24,300,0.051,57133,2.8769
24,300,0.103,56365,2.8382
24,300,0.154,57534,2.8971
24,300,0.205,57870,2.9140
24,300,0.257,56285,2.8342
24,300,0.308,57374,2.8891
24,300,0.359,57341,2.8874
24,300,0.410,56829,2.8616
24,300,0.462,57806,2.9108
24,300,0.513,56237,2.8318
24,300,0.564,57341,2.8874
24,300,0.615,57614,2.9011
24,300,0.667,56557,2.8479
24,300,0.718,56285,2.8342
24,300,0.769,56589,2.8495
24,300,0.820,56333,2.8366
24,300,0.871,57454,2.8931
24,300,0.922,56269,2.8334
24,300,0.973,57614,2.9011
24,300,1.025,57037,2.8721
24,300,1.076,57454,2.8931
24,300,1.127,57069,2.8737
24,300,1.178,57069,2.8737
24,300,1.230,57325,2.8866
24,300,1.281,57582,2.8995
24,300,1.332,58206,2.9309
24,300,1.383,57950,2.9181
24,300,1.434,56685,2.8544
24,300,1.485,57774,2.9092
24,300,1.536,57838,2.9124
24,300,1.587,57133,2.8769
24,300,1.639,56813,2.8608
24,300,1.690,57998,2.9205
24,300,1.741,57341,2.8874
24,300,1.792,57101,2.8753
24,300,1.844,57566,2.8987
24,300,1.895,57998,2.9205
24,300,1.946,58014,2.9213
24,300,1.997,58478,2.9446
24,300,2.049,58014,2.9213
24,300,2.100,56925,2.8664
24,300,2.151,58382,2.9398
24,300,2.202,56941,2.8673
24,300,2.254,57149,2.8777
24,300,2.305,57341,2.8874
24,300,2.356,58062,2.9237
24,300,2.407,57742,2.9076
24,300,2.459,56733,2.8568
24,300,2.510,57902,2.9156
24,300,2.561,57325,2.8866
24,300,2.612,57390,2.8899
24,300,2.664,57406,2.8907
24,300,2.715,56813,2.8608
24,300,2.766,57502,2.8955
24,300,2.817,58414,2.9414
24,300,2.869,58126,2.9269
24,300,2.920,58206,2.9309
24,300,2.971,57998,2.9205
25,350,0.001,57341,2.8874
25,350,0.052,56781,2.8592
25,350,0.103,57165,2.8785
25,350,0.155,56381,2.8391
25,350,0.206,56733,2.8568
25,350,0.257,57341,2.8874
25,350,0.308,56653,2.8527
25,350,0.359,56941,2.8673
25,350,0.410,56061,2.8229
25,350,0.461,56349,2.8374
25,350,0.513,57341,2.8874
25,350,0.564,56541,2.8471
25,350,0.615,57197,2.8801
25,350,0.666,55773,2.8084
25,350,0.718,57341,2.8874
25,350,0.769,56845,2.8624
25,350,0.820,56157,2.8278
25,350,0.871,56653,2.8527
25,350,0.923,56237,2.8318
25,350,0.974,56909,2.8656
25,350,1.025,55645,2.8020
25,350,1.076,57309,2.8858
25,350,1.128,56365,2.8382
25,350,1.179,56237,2.8318
25,350,1.230,57341,2.8874
25,350,1.281,56045,2.8221
25,350,1.333,56429,2.8415
25,350,1.384,57598,2.9003
25,350,1.435,55885,2.8141
25,350,1.486,55901,2.8149
25,350,1.538,56429,2.8415
25,350,1.589,55965,2.8181
25,350,1.640,57341,2.8874
25,350,1.691,57341,2.8874
25,350,1.743,57341,2.8874
25,350,1.794,57309,2.8858
25,350,1.845,56893,2.8648
25,350,1.896,57518,2.8963
25,350,1.948,57341,2.8874
25,350,1.999,56109,2.8254
25,350,2.050,56893,2.8648
25,350,2.101,57534,2.8971
25,350,2.153,57358,2.8882
25,350,2.204,56237,2.8318
25,350,2.255,56077,2.8237
25,350,2.306,57518,2.8963
25,350,2.358,56429,2.8415
25,350,2.409,56973,2.8689
25,350,2.460,57341,2.8874
25,350,2.511,56461,2.8431
25,350,2.563,57678,2.9044
25,350,2.614,57309,2.8858
25,350,2.665,57422,2.8915
25,350,2.716,56797,2.8600
25,350,2.767,56125,2.8262
25,350,2.819,56205,2.8302
25,350,2.870,57630,2.9019
25,350,2.921,57422,2.8915
25,350,2.972,57422,2.8915
26,350,0.001,59470,2.9946
26,350,0.052,59086,2.9753
26,350,0.103,59982,3.0204
26,350,0.154,59550,2.9986
26,350,0.205,58254,2.9334
26,350,0.256,58478,2.9446
26,350,0.308,59806,3.0115
26,350,0.359,59086,2.9753
26,350,0.410,59182,2.9801
26,350,0.461,58382,2.9398
26,350,0.513,59470,2.9946
26,350,0.564,59854,3.0139
26,350,0.615,59278,2.9849
26,350,0.667,59854,3.0139
26,350,0.718,59582,3.0002
26,350,0.769,58590,2.9503
26,350,0.820,58174,2.9293
26,350,0.871,59342,2.9882
26,350,0.923,58462,2.9438
26,350,0.974,59086,2.9753
26,350,1.025,59662,3.0043
26,350,1.077,59310,2.9865
26,350,1.128,60062,3.0244
26,350,1.179,58974,2.9696
26,350,1.230,58926,2.9672
26,350,1.281,58318,2.9366
26,350,1.333,59470,2.9946
26,350,1.384,59822,3.0123
26,350,1.435,60062,3.0244
26,350,1.486,59278,2.9849
26,350,1.538,58638,2.9527
26,350,1.589,59598,3.0010
26,350,1.640,59310,2.9865
26,350,1.691,58414,2.9414
26,350,1.743,58734,2.9575
26,350,1.794,59198,2.9809
26,350,1.845,58334,2.9374
26,350,1.896,59246,2.9833
26,350,1.948,59870,3.0147
26,350,1.999,59934,3.0180
26,350,2.050,59502,2.9962
26,350,2.101,59742,3.0083
26,350,2.153,59838,3.0131
26,350,2.204,58638,2.9527
26,350,2.255,59806,3.0115
26,350,2.306,58702,2.9559
26,350,2.358,59230,2.9825
26,350,2.409,58270,2.9342
26,350,2.460,59182,2.9801
26,350,2.511,58846,2.9632
26,350,2.562,59198,2.9809
26,350,2.614,58238,2.9326
26,350,2.665,59166,2.9793
26,350,2.716,59326,2.9873
26,350,2.767,58558,2.9487
26,350,2.819,58702,2.9559
26,350,2.870,60046,3.0236
26,350,2.921,60062,3.0244
26,350,2.972,59694,3.0059
27,350,0.001,58510,2.9463
27,350,0.052,58830,2.9624
27,350,0.103,60206,3.0317
27,350,0.154,59662,3.0043
27,350,0.205,58782,2.9600
27,350,0.256,58430,2.9422
27,350,0.308,59950,3.0188
27,350,0.359,59246,2.9833
27,350,0.410,60014,3.0220
27,350,0.461,59502,2.9962
27,350,0.513,59486,2.9954
27,350,0.564,59694,3.0059
27,350,0.615,58558,2.9487
27,350,0.667,59902,3.0164
27,350,0.718,59454,2.9938
27,350,0.769,59822,3.0123
27,350,0.820,58478,2.9446
27,350,0.871,59310,2.9865
27,350,0.923,60046,3.0236
27,350,0.974,58462,2.9438
27,350,1.025,60046,3.0236
27,350,1.076,58974,2.9696
27,350,1.127,59502,2.9962
27,350,1.178,60110,3.0268
27,350,1.229,58574,2.9495
27,350,1.281,58814,2.9616
27,350,1.332,60318,3.0373
27,350,1.383,58478,2.9446
27,350,1.434,60190,3.0309
27,350,1.486,60110,3.0268
27,350,1.537,58878,2.9648
27,350,1.588,58606,2.9511
27,350,1.639,60062,3.0244
27,350,1.691,59950,3.0188
27,350,1.742,58814,2.9616
27,350,1.793,59102,2.9761
27,350,1.844,60270,3.0349
27,350,1.896,60238,3.0333
27,350,1.947,59118,2.9769
27,350,1.998,59758,3.0091
27,350,2.050,60158,3.0292
27,350,2.101,59486,2.9954
27,350,2.152,59582,3.0002
27,350,2.203,59470,2.9946
27,350,2.254,59486,2.9954
27,350,2.306,60046,3.0236
27,350,2.357,58526,2.9471
27,350,2.408,59662,3.0043
27,350,2.459,58798,2.9608
27,350,2.511,59422,2.9922
27,350,2.562,59934,3.0180
27,350,2.613,59870,3.0147
27,350,2.664,58718,2.9567
27,350,2.716,60014,3.0220
27,350,2.767,60190,3.0309
27,350,2.818,58814,2.9616
27,350,2.869,59198,2.9809
27,350,2.920,60174,3.0300
27,350,2.971,58942,2.9680
28,400,0.000,60206,3.0317
28,400,0.051,59294,2.9857
28,400,0.103,60190,3.0309
28,400,0.154,58862,2.9640
28,400,0.205,59630,3.0027
28,400,0.256,60094,3.0260
28,400,0.307,60334,3.0381
28,400,0.358,60094,3.0260
28,400,0.409,59502,2.9962
28,400,0.461,58590,2.9503
28,400,0.512,60302,3.0365
28,400,0.563,60254,3.0341
28,400,0.615,60350,3.0389
28,400,0.666,58638,2.9527
28,400,0.717,59326,2.9873
28,400,0.768,58734,2.9575
28,400,0.819,59790,3.0107
28,400,0.870,59518,2.9970
28,400,0.921,60302,3.0365
28,400,0.972,59758,3.0091
28,400,1.024,60270,3.0349
28,400,1.075,60174,3.0300
28,400,1.126,59038,2.9728
28,400,1.177,59678,3.0051
28,400,1.229,58766,2.9591
28,400,1.280,60366,3.0397
28,400,1.331,59870,3.0147
28,400,1.382,59998,3.0212
28,400,1.433,60270,3.0349
28,400,1.484,59550,2.9986
28,400,1.535,59982,3.0204
28,400,1.586,60254,3.0341
28,400,1.638,59710,3.0067
28,400,1.689,58590,2.9503
28,400,1.740,59966,3.0196
28,400,1.791,60174,3.0300
28,400,1.842,59374,2.9898
28,400,1.893,60318,3.0373
28,400,1.944,59614,3.0018
28,400,1.995,59918,3.0172
28,400,2.047,60158,3.0292
28,400,2.098,58542,2.9479
28,400,2.149,59070,2.9745
28,400,2.200,58638,2.9527
28,400,2.251,58702,2.9559
28,400,2.302,59950,3.0188
28,400,2.353,58606,2.9511
28,400,2.404,60302,3.0365
28,400,2.456,59070,2.9745
28,400,2.507,60222,3.0325
28,400,2.558,58958,2.9688
28,400,2.609,58846,2.9632
28,400,2.661,58638,2.9527
28,400,2.712,58638,2.9527
28,400,2.763,59950,3.0188
28,400,2.814,60078,3.0252
28,400,2.866,59966,3.0196
28,400,2.917,59822,3.0123
28,400,2.968,58590,2.9503
29,400,0.001,60206,3.0317
29,400,0.052,60302,3.0365
29,400,0.103,59614,3.0018
29,400,0.155,59278,2.9849
29,400,0.206,60350,3.0389
29,400,0.257,58910,2.9664
29,400,0.308,58990,2.9704
29,400,0.359,60094,3.0260
29,400,0.410,58910,2.9664
29,400,0.461,58638,2.9527
29,400,0.513,58894,2.9656
29,400,0.564,59342,2.9882
29,400,0.615,60254,3.0341
29,400,0.666,59918,3.0172
29,400,0.718,59790,3.0107
29,400,0.769,60318,3.0373
29,400,0.820,60398,3.0413
29,400,0.871,58862,2.9640
29,400,0.923,60094,3.0260
29,400,0.974,58670,2.9543
29,400,1.025,59470,2.9946
29,400,1.076,60014,3.0220
29,400,1.128,58782,2.9600
29,400,1.179,59774,3.0099
29,400,1.230,59422,2.9922
29,400,1.281,59198,2.9809
29,400,1.332,59038,2.9728
29,400,1.384,60014,3.0220
29,400,1.435,59982,3.0204
29,400,1.486,60238,3.0333
29,400,1.537,60382,3.0405
29,400,1.588,60094,3.0260
29,400,1.639,59166,2.9793
29,400,1.690,60398,3.0413
29,400,1.741,59438,2.9930
29,400,1.792,59502,2.9962
29,400,1.843,60014,3.0220
29,400,1.894,59854,3.0139
29,400,1.946,59694,3.0059
29,400,1.997,60334,3.0381
29,400,2.048,60318,3.0373
29,400,2.099,58718,2.9567
29,400,2.151,58638,2.9527
29,400,2.202,58638,2.9527
29,400,2.253,58846,2.9632
29,400,2.304,59758,3.0091
29,400,2.356,60318,3.0373
29,400,2.407,60382,3.0405
29,400,2.458,58638,2.9527
29,400,2.509,58686,2.9551
29,400,2.560,59758,3.0091
29,400,2.611,58654,2.9535
29,400,2.662,59502,2.9962
29,400,2.713,59870,3.0147
29,400,2.764,60254,3.0341
29,400,2.815,60046,3.0236
29,400,2.866,60574,3.0502
29,400,2.918,59326,2.9873
29,400,2.969,58782,2.9600
30,400,0.001,57998,2.9205
30,400,0.052,58686,2.9551
30,400,0.104,58126,2.9269
30,400,0.155,59406,2.9914
30,400,0.206,58030,2.9221
30,400,0.257,58014,2.9213
30,400,0.309,59278,2.9849
30,400,0.360,59726,3.0075
30,400,0.411,58142,2.9277
30,400,0.462,59166,2.9793
30,400,0.514,59742,3.0083
30,400,0.565,59790,3.0107
30,400,0.616,59566,2.9994
30,400,0.667,59278,2.9849
30,400,0.718,59310,2.9865
30,400,0.769,59230,2.9825
30,400,0.820,59294,2.9857
30,400,0.872,58526,2.9471
30,400,0.923,59310,2.9865
30,400,0.974,59262,2.9841
30,400,1.025,59246,2.9833
30,400,1.077,59582,3.0002
30,400,1.128,58894,2.9656
30,400,1.179,58718,2.9567
30,400,1.230,59278,2.9849
30,400,1.282,59310,2.9865
30,400,1.333,59534,2.9978
30,400,1.384,58670,2.9543
30,400,1.435,59166,2.9793
30,400,1.487,59278,2.9849
30,400,1.538,58862,2.9640
30,400,1.589,58334,2.9374
30,400,1.640,59022,2.9720
30,400,1.692,59422,2.9922
30,400,1.743,58126,2.9269
30,400,1.794,58014,2.9213
30,400,1.845,59310,2.9865
30,400,1.897,59486,2.9954
30,400,1.948,59086,2.9753
30,400,1.999,59278,2.9849
30,400,2.050,58126,2.9269
30,400,2.101,59310,2.9865
30,400,2.152,59086,2.9753
30,400,2.203,58958,2.9688
30,400,2.254,58974,2.9696
30,400,2.306,59502,2.9962
30,400,2.357,59358,2.9890
30,400,2.408,58814,2.9616
30,400,2.459,59502,2.9962
30,400,2.511,57934,2.9173
30,400,2.562,58894,2.9656
30,400,2.613,59582,3.0002
30,400,2.664,59534,2.9978
30,400,2.716,58158,2.9285
30,400,2.767,59838,3.0131
30,400,2.818,59422,2.9922
30,400,2.869,57790,2.9100
30,400,2.920,58894,2.9656
30,400,2.971,59278,2.9849
31,450,0.001,57181,2.8793
31,450,0.052,57165,2.8785
31,450,0.103,57486,2.8947
31,450,0.155,57341,2.8874
31,450,0.206,57261,2.8834
31,450,0.257,58462,2.9438
31,450,0.309,58174,2.9293
31,450,0.360,57582,2.8995
31,450,0.411,58446,2.9430
31,450,0.462,58670,2.9543
31,450,0.514,58158,2.9285
31,450,0.565,57998,2.9205
31,450,0.616,58686,2.9551
31,450,0.667,57518,2.8963
31,450,0.719,57534,2.8971
31,450,0.770,57630,2.9019
31,450,0.821,58446,2.9430
31,450,0.872,57341,2.8874
31,450,0.924,58894,2.9656
31,450,0.975,58590,2.9503
31,450,1.026,58478,2.9446
